"region","haulid","year","lat","lon","stratum","stratumarea","depth","spp","wtcpue"
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Sebastes alutus",86.44
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Sebastes babcocki",1.02
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Sebastes brevispinis",3.05
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Sebastes helvomaculatus",1.58
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Sebastes proriger",0.53
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Sebastolobus alascanus",83.72
"Canadian Pacific","84230-052",2018,54.461333,-133.361066,"54--134-200",1244.72646559017,286,"Stigmatoteuthis dofleini",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Actinauge verrilli",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Atheresthes stomias",2.86
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Berryteuthis magister",1.17
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Careproctus melanurus",0.45
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Cheiraster dawsoni",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Demospongiae",1.55
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Fusitriton oregonensis",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Glyptocephalus zachirus",2.4
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Henricia",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Hydrolagus colliei",0.49
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Malacocottus zonurus",1.06
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Microstomus pacificus",5.91
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Nudibranchia",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Ophiodon elongatus",1.02
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Pandalopsis dispar",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Pandalus tridens",NA
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Raja rhina",8.42
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastes aleutianus/melanostictus complex",10.72
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastes alutus",102.72
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastes babcocki",3.77
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastes brevispinis",4.8
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastes proriger",0.8
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastes variabilis",2.97
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastes zacentrus",0.1
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Sebastolobus alascanus",62.69
"Canadian Pacific","84230-053",2018,54.467116,-133.306916,"54--134-200",1244.72646559017,286,"Strongylocentrotus pallidus",0.04
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Atheresthes stomias",0.75
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Bathyraja interrupta",1.64
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Berryteuthis magister",2.58
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Gadus chalcogrammus",5.99
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Glyptocephalus zachirus",8.08
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Hexactinellida",1.36
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Hydrolagus colliei",1.35
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Malacocottus zonurus",0.59
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Microstomus pacificus",14.53
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Oregonia gracilis",NA
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Primnoa",9.66
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Pseudostichopus mollis",NA
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Pteraster tesselatus",NA
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Sebastes aleutianus/melanostictus complex",7.78
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Sebastes alutus",127.62
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Sebastes babcocki",43.4
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Sebastes borealis",8.84
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Sebastes brevispinis",1.06
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Sebastes helvomaculatus",1.13
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Sebastolobus alascanus",47.59
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Stomphia",0.37
"Canadian Pacific","84230-054",2018,54.4499,-133.27385,"54--134-300",1155.42239685692,300,"Strongylocentrotus pallidus",NA
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Allocentrotus fragilis",NA
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Anoplopoma fimbria",71.51
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Apristurus brunneus",0.9
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Berryteuthis magister",10.28
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Eualus macropthalmus",NA
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Glyptocephalus zachirus",3.74
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Hydrolagus colliei",6.26
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Merluccius productus",13.24
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Microstomus pacificus",16.22
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Paraliparis",NA
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Pasiphaea pacifica",NA
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Raja rhina",12.88
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Sebastes aleutianus/melanostictus complex",3.7
"Canadian Pacific","84230-055",2018,54.3563,-133.2433,"54--134-400",941.48536492741,448,"Sebastolobus alascanus",28.58
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Actinauge verrilli",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Allocentrotus fragilis",0.66
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Amphiophiura ponderosa",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Anoplopoma fimbria",96.02
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Apristurus brunneus",1.52
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Bathyraja interrupta",2.84
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Berryteuthis magister",11.43
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Careproctus melanurus",0.15
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Cheiraster dawsoni",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Cyanea capillata",0.15
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Eualus macropthalmus",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Fusitriton oregonensis",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Glyptocephalus zachirus",0.53
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Hydrolagus colliei",5.13
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Merluccius productus",11.79
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Microstomus pacificus",7.6
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Pandalopsis dispar",0.1
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Paraliparis",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Pasiphaea pacifica",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Pseudostichopus mollis",NA
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Raja rhina",14.4
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Sebastes aleutianus/melanostictus complex",9.8
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Sebastes alutus",0.78
"Canadian Pacific","84230-056",2018,54.369466,-133.27995,"54--134-400",941.48536492741,447,"Sebastolobus alascanus",24.15
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Allocentrotus fragilis",0.66
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Amphiophiura ponderosa",NA
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Anoplopoma fimbria",144.76
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Atheresthes stomias",2.02
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Berryteuthis magister",9.08
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Cheiraster dawsoni",0.1
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Eualus barbatus",NA
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Eualus macropthalmus",NA
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Glyptocephalus zachirus",0.42
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Hippoglossus stenolepis",2.86
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Hydrolagus colliei",21.54
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Icosteus aenigmaticus",0.72
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Merluccius productus",13.5
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Microstomus pacificus",14.65
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Pandalopsis dispar",0.14
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Paraliparis",NA
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Pasiphaea pacifica",0.48
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Pseudostichopus mollis",NA
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Raja rhina",5.09
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Sebastes aleutianus/melanostictus complex",34.56
"Canadian Pacific","84230-057",2018,54.350333,-133.307766,"54--134-400",941.48536492741,451,"Sebastolobus alascanus",14.59
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Anoplopoma fimbria",4.24
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Atheresthes stomias",1.65
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Berryteuthis magister",1.53
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Gadus chalcogrammus",0.45
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Gadus macrocephalus",4.42
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Glyptocephalus zachirus",4.78
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Hippoglossus stenolepis",40.01
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Hydrolagus colliei",25.18
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Microstomus pacificus",3.22
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Ophiodon elongatus",20.2
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Pandalus platyceros",0.2
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Raja rhina",15.48
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes alutus",1603.69
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes babcocki",1.35
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes brevispinis",19.07
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes elongatus",0.53
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes helvomaculatus",18.87
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes proriger",32.34
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes reedi",397.1
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes variegatus",2.24
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastes zacentrus",234.09
"Canadian Pacific","84230-059",2018,54.344033,-133.447666,"54--134-200",1244.72646559017,226,"Sebastolobus alascanus",6.86
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Actiniaria",0.16
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Atheresthes stomias",1.99
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Berryteuthis magister",0.22
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Ceramaster patagonicus",NA
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Chorilia longipes",NA
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Gadus macrocephalus",1.58
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Glyptocephalus zachirus",0.4
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Gorgonocephalus eucnemis",0.95
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Hippasteria spinosa",4.61
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Hydrolagus colliei",2.89
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Microstomus pacificus",0.33
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Ophiodon elongatus",10.66
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Pandalus platyceros",0.11
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Pasiphaea pacifica",NA
"Canadian Pacific","84230-060",2018,54.324716,-133.452133,"54--134-200",1244.72646559017,247,"Primnoa",70.23
