taxon,species,genus,family,order,class,superclass,subphylum,phylum,kingdom,name,common
RHOMBOPLITES AURORUBENS,aurorubens,Rhomboplites,Lutjanidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Rhomboplites aurorubens,Vermilion snapper
PAGRUS PAGRUS,pagrus,Pagrus,Sparidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Pagrus pagrus,Red porgy
PRIONOTUS ALATUS,alatus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,NA,NA,NA,NA,Prionotus alatus,Spiny searobin
GYMNOTHORAX SAXICOLA,saxicola,Gymnothorax,Muraenidae,Anguilliformes,Actinopterygii,NA,NA,NA,NA,Gymnothorax saxicola,Honeycomb moray
PARACONGER CAUDILIMBATUS,caudilimbatus,Paraconger,Congridae,Anguilliformes,Actinopterygii,NA,NA,NA,NA,Paraconger caudilimbatus,Margintail conger
NEOMERINTHE HEMINGWAYI,hemingwayi,Neomerinthe,Scorpaenidae,Scorpaeniformes,Actinopterygii,NA,NA,NA,NA,Neomerinthe hemingwayi,Spinycheek scorpionfish
PERISTEDION GRACILE,gracile,Peristedion,Peristediidae,Scorpaeniformes,Actinopterygii,NA,NA,NA,NA,Peristedion gracile,Slender searobin
STEINDACHNERIA ARGENTEA,argentea,Steindachneria,Merlucciidae,Gadiformes,Actinopterygii,NA,NA,NA,NA,Steindachneria argentea,Luminous hake
CYCLOPSETTA FIMBRIATA,fimbriata,Cyclopsetta,Paralichthyidae,Pleuronectiformes,Actinopterygii,NA,NA,NA,NA,Cyclopsetta fimbriata,Spotfin flounder
LONCHOPISTHUS MICROGNATHUS,micrognathus,Lonchopisthus,Opistognathidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Lonchopisthus micrognathus,Swordtail jawfish
SERRANUS PHOEBE,phoebe,Serranus,Serranidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Serranus phoebe,Tattler
CITHARICHTHYS CORNUTUS,cornutus,Citharichthys,Paralichthyidae,Pleuronectiformes,Actinopterygii,NA,NA,NA,NA,Citharichthys cornutus,Horned whiff
FISTULARIA PETIMBA,petimba,Fistularia,Fistulariidae,Syngnathiformes,Actinopterygii,NA,NA,NA,NA,Fistularia petimba,Red cornetfish
DECODON PUELLARIS,puellaris,Decodon,Labridae,Perciformes,Actinopterygii,NA,NA,NA,NA,Decodon puellaris,Red hogfish
ANTENNARIUS STRIATUS,striatus,Antennarius,Antennariidae,Lophiiformes,Actinopterygii,NA,NA,NA,NA,Antennarius striatus,Striated frogfish
GYMNOTHORAX NIGROMARGINATUS,nigromarginatus,Gymnothorax,Muraenidae,Anguilliformes,Actinopterygii,NA,NA,NA,NA,Gymnothorax nigromarginatus,Blackedge moray
PONTINUS LONGISPINIS,longispinis,Pontinus,Scorpaenidae,Scorpaeniformes,Actinopterygii,NA,NA,NA,NA,Pontinus longispinis,Longspine scorpionfish
SYNODUS INTERMEDIUS,intermedius,Synodus,Synodontidae,Aulopiformes,Actinopterygii,NA,NA,NA,NA,Synodus intermedius,Sand diver
OGCOCEPHALUS PANTOSTICTUS,pantostictus,Ogcocephalus,Ogcocephalidae,Lophiiformes,Actinopterygii,NA,NA,NA,NA,Ogcocephalus pantostictus,Spotted batfish
APOGON AUROLINEATUS,aurolineatus,Apogon,Apogonidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Apogon aurolineatus,Bridle cardinalfish
SPHOEROIDES DORSALIS,dorsalis,Sphoeroides,Tetraodontidae,Tetraodontiformes,Actinopterygii,NA,NA,NA,NA,Sphoeroides dorsalis,Marbled puffer
APOGON PSEUDOMACULATUS,pseudomaculatus,Apogon,Apogonidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Apogon pseudomaculatus,Twospot cardinalfish
SAURIDA NORMANI,normani,Saurida,Synodontidae,Aulopiformes,Actinopterygii,NA,NA,NA,NA,Saurida normani,Shortjaw lizardfish
ETROPUS RIMOSUS,rimosus,Etropus,Paralichthyidae,Pleuronectiformes,Actinopterygii,NA,NA,NA,NA,Etropus rimosus,Gray flounder
CHAETODON SEDENTARIUS,sedentarius,Chaetodon,Chaetodontidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Chaetodon sedentarius,Reef butterflyfish
CALAMUS NODOSUS,nodosus,Calamus,Sparidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Calamus nodosus,Knobbed porgy
CALAMUS PRORIDENS,proridens,Calamus,Sparidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Calamus proridens,Littlehead porgy
MONACANTHUS CILIATUS,ciliatus,Monacanthus,Monacanthidae,Tetraodontiformes,Actinopterygii,NA,NA,NA,NA,Monacanthus ciliatus,Fringed filefish
GASTROPSETTA FRONTALIS,frontalis,Gastropsetta,Paralichthyidae,Pleuronectiformes,Actinopterygii,NA,NA,NA,NA,Gastropsetta frontalis,Shrimp flounder
MYCTEROPERCA PHENAX,phenax,Mycteroperca,Serranidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Mycteroperca phenax,Scamp
LACHNOLAIMUS MAXIMUS,maximus,Lachnolaimus,Labridae,Perciformes,Actinopterygii,NA,NA,NA,NA,Lachnolaimus maximus,Hogfish
RYPTICUS BISTRISPINUS,bistrispinus,Rypticus,Serranidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Rypticus bistrispinus,Freckled soapfish
SERRANUS NOTOSPILUS,notospilus,Serranus,Serranidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Serranus notospilus,Saddle bass
ASTRAPOGON ALUTUS,alutus,Astrapogon,Apogonidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Astrapogon alutus,Bronze cardinalfish
POMACANTHUS ARCUATUS,arcuatus,Pomacanthus,Pomacanthidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Pomacanthus arcuatus,Gray angelfish
SCORPAENA AGASSIZII,agassizii,Scorpaena,Scorpaenidae,Scorpaeniformes,Actinopterygii,NA,NA,NA,NA,Scorpaena agassizii,Longfin scorpionfish
OGCOCEPHALUS CORNIGER,corniger,Ogcocephalus,Ogcocephalidae,Lophiiformes,Actinopterygii,NA,NA,NA,NA,Ogcocephalus corniger,Longnose batfish
PRIONOTUS MARTIS,martis,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,NA,NA,NA,NA,Prionotus martis,Gulf of Mexico barred searobin
EUCINOSTOMUS HARENGULUS,harengulus,Eucinostomus,Gerreidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Eucinostomus harengulus,Tidewater mojarra
Pandalus eous,eous,Pandalus,Pandalidae,Decapoda,Malacostraca,NA,NA,NA,NA,Pandalus eous,Alaskan pink shrimp
Hippasteria phrygiana (=spinosa),phrygiana,Hippasteria,Goniasteridae,Valvatida,Asteroidea,NA,NA,NA,NA,Hippasteria phrygiana,trojan star
Opisthoteuthis californiana,californiana,Opisthoteuthis,Opisthoteuthidae,Octopoda,Cephalopoda,NA,NA,NA,NA,Opisthoteuthis californiana,flapjack octopus
Doryteuthis opalescens,opalescens,Doryteuthis,Loliginidae,Teuthida,Cephalopoda,NA,NA,NA,NA,Doryteuthis opalescens,opalescent inshore squid
Cancer anthonyi,anthonyi,Cancer,Cancridae,Decapoda,Malacostraca,NA,NA,NA,NA,Cancer anthonyi,yellow rock crab
Urticina columbiana,columbiana,Urticina,Actiniidae,Actiniaria,Anthozoa,NA,NA,NA,NA,Urticina columbiana,crusty red anemone
Anthopleura xanthogrammica,xanthogrammica,Anthopleura,Actiniidae,Actiniaria,Anthozoa,NA,NA,NA,NA,Anthopleura xanthogrammica,giant green anemone
OVALIPES FLORIDANUS,floridanus,Ovalipes,Portunidae,Decapoda,Malacostraca,NA,NA,NA,NA,Ovalipes floridanus,Florida lady crab
ARBACIA PUNCTULATA,punctulata,Arbacia,Arbaciidae,Arbacioida,Echinoidea,NA,NA,NA,NA,Arbacia punctulata,purple-spined sea urchin
ASTROPECTEN ARTICULATUS,articulatus,Astropecten,Astropectinidae,Paxillosida,Asteroidea,NA,NA,NA,NA,Astropecten articulatus,royal sea star
PARAPENAEUS POLITUS,politus,Parapenaeus,Penaeidae,Decapoda,Malacostraca,NA,NA,NA,NA,Parapenaeus politus,rose shrimp
PSEUDORHOMBILA QUADRIDENTATA,quadridentata,Pseudorhombila,Pseudorhombilidae,Decapoda,Malacostraca,NA,NA,NA,NA,Pseudorhombila quadridentata,flecked squareback crab
ANADARA BAUGHMANI,baughmani,Anadara,Arcidae,Arcoida,Bivalvia,NA,NA,NA,NA,Anadara baughmani,skewed ark
POLYSTIRA ALBIDA,albida,Polystira,Turridae,Neogastropoda,Gastropoda,NA,NA,NA,NA,Polystira albida,white giant-turris
STENORHYNCHUS SETICORNIS,seticornis,Stenorhynchus,Inachidae,Decapoda,Malacostraca,NA,NA,NA,NA,Stenorhynchus seticornis,yellowline arrow crab
LEIOLAMBRUS NITIDUS,nitidus,Leiolambrus,Parthenopidae,Decapoda,Malacostraca,NA,NA,NA,NA,Leiolambrus nitidus,white elbow crab
SCONSIA STRIATA,striata,Sconsia,Cassidae,Neotaenioglossa,Gastropoda,NA,NA,NA,NA,Sconsia striata,royal bonnet
ASTROPECTEN DUPLICATUS,duplicatus,Astropecten,Astropectinidae,Paxillosida,Asteroidea,NA,NA,NA,NA,Astropecten duplicatus,two-spined star fish
CHRYSAORA QUINQUECIRRHA,quinquecirrha,Chrysaora,Pelagiidae,Semaeostomeae,Scyphozoa,NA,NA,NA,NA,Chrysaora quinquecirrha,sea nettle
TONNA GALEA,galea,Tonna,Tonnidae,Neotaenioglossa,Gastropoda,NA,NA,NA,NA,Tonna galea,giant tun
ACANTHOCARPUS ALEXANDRI,alexandri,Acanthocarpus,Calappidae,Decapoda,Malacostraca,NA,NA,NA,NA,Acanthocarpus alexandri,gladiator box crab
DISTORSIO CLATHRATA,clathrata,Distorsio,Personidae,Neotaenioglossa,Gastropoda,NA,NA,NA,NA,Distorsio clathrata,Atlantic distorsio
POLYSTIRA TELLEA,tellea,Polystira,Turridae,Neogastropoda,Gastropoda,NA,NA,NA,NA,Polystira tellea,delicate giant-turris
LIBINIA EMARGINATA,emarginata,Libinia,Epialtidae,Decapoda,Malacostraca,NA,NA,NA,NA,Libinia emarginata,portly spider crab
PERSEPHONA CRINITA,crinita,Persephona,Leucosiidae,Decapoda,Malacostraca,NA,NA,NA,NA,Persephona crinita,pink purse crab
MYROPSIS QUINQUESPINOSA,quinquespinosa,Myropsis,Leucosiidae,Decapoda,Malacostraca,NA,NA,NA,NA,Myropsis quinquespinosa,fivespine purse crab
SICYONIA BURKENROADI,burkenroadi,Sicyonia,Sicyoniidae,Decapoda,Malacostraca,NA,NA,NA,NA,Sicyonia burkenroadi,spiny rock shrimp
SCYLLARIDES NODIFER,nodifer,Scyllarides,Scyllaridae,Decapoda,Malacostraca,NA,NA,NA,NA,Scyllarides nodifer,ridged slipper lobster
EUPHROSYNOPLAX CLAUSA,clausa,Euphrosynoplax,Pseudorhombilidae,Decapoda,Malacostraca,NA,NA,NA,NA,Euphrosynoplax clausa,craggy bathyal crab
ARGOPECTEN GIBBUS,gibbus,Argopecten,Pectinidae,Ostreoida,Bivalvia,NA,NA,NA,NA,Argopecten gibbus,Calico scallop
MACOMA BREVIFRONS,brevifrons,Macoma,Tellinidae,Veneroida,Bivalvia,NA,NA,NA,NA,Macoma brevifrons,short macoma
CANTHARUS CANCELLARIUS,cancellarius,Cantharus,Buccinidae,Neogastropoda,Gastropoda,NA,NA,NA,NA,Cantharus cancellarius,cancellate cantharus
METOPORHAPHIS CALCARATA,calcarata,Metoporhaphis,Inachidae,Decapoda,Malacostraca,NA,NA,NA,NA,Metoporhaphis calcarata,false arrow crab
DARDANUS INSIGNIS,insignis,Dardanus,Diogenidae,Decapoda,Malacostraca,NA,NA,NA,NA,Dardanus insignis,red brocade hermit
ILIACANTHA SUBGLOBOSA,subglobosa,Iliacantha,Leucosiidae,Decapoda,Malacostraca,NA,NA,NA,NA,Iliacantha subglobosa,longfinger purse crab
LAEVICARDIUM MORTONI,mortoni,Laevicardium,Cardiidae,Veneroida,Bivalvia,NA,NA,NA,NA,Laevicardium mortoni,yellow eggcockle
ETHUSA MICROPHTHALMA,microphthalma,Ethusa,Dorippidae,Decapoda,Malacostraca,NA,NA,NA,NA,Ethusa microphthalma,broadback sumo crab
STYELA PLICATA,plicata,Styela,Styelidae,Pleurogona,Ascidiacea,NA,NA,NA,NA,Styela plicata,wrinkled sea squirt
FICUS COMMUNIS,communis,Ficus,Ficidae,Neotaenioglossa,Gastropoda,NA,NA,NA,NA,Ficus communis,Atlantic figsnail
PSEUDOMEDAEUS AGASSIZII,agassizii,Pseudomedaeus,Xanthidae,Decapoda,Malacostraca,NA,NA,NA,NA,Pseudomedaeus agassizii,rough rubble crab
LYTECHINUS VARIEGATUS,variegatus,Lytechinus,Toxopneustidae,Temnopleuroida,Echinoidea,NA,NA,NA,NA,Lytechinus variegatus,green sea urchin
METAPENAEOPSIS GOODEI,goodei,Metapenaeopsis,Penaeidae,Decapoda,Malacostraca,NA,NA,NA,NA,Metapenaeopsis goodei,Carribean velvet shrimp
OPHIOTHRIX ANGULATA,angulata,Ophiothrix,Ophiothrichidae,Ophiurida,Ophiuroidea,NA,NA,NA,NA,Ophiothrix angulata,angular brittle star
ISOSTICHOPUS BADIONOTUS,badionotus,Isostichopus,Stichopodidae,Aspidochirotida,Holothuroidea,NA,NA,NA,NA,Isostichopus badionotus,chocolate chip sea cucumber
MESOPENAEUS TROPICALIS,tropicalis,Mesopenaeus,Solenoceridae,Decapoda,Malacostraca,NA,NA,NA,NA,Mesopenaeus tropicalis,salmon shrimp
EUCIDARIS TRIBULOIDES,tribuloides,Eucidaris,Cidaridae,Cidaroida,Echinoidea,NA,NA,NA,NA,Eucidaris tribuloides,slate pencil urchin
ENCOPE MICHELINI,michelini,Encope,Mellitidae,Clypeasteroida,Echinoidea,NA,NA,NA,NA,Encope michelini,notched sand dollar
MITHRAX PLEURACANTHUS,pleuracanthus,Mithrax,Majidae,Decapoda,Malacostraca,NA,NA,NA,NA,Mithrax pleuracanthus,shaggy clinging crab
MACROCOELOMA TRISPINOSUM,trispinosum,Macrocoeloma,Majidae,Decapoda,Malacostraca,NA,NA,NA,NA,Macrocoeloma trispinosum,spongy decorator crab
Clupea pallasii,pallasii,Clupea,Clupeidae,Clupeiformes,Actinopterygii,NA,NA,NA,NA,Clupea pallasii,Pacific herring
ZENOPSIS CONCHIFERA,conchifer,Zenopsis,Zeidae,Zeiformes,Actinopterygii,NA,NA,NA,NA,Zenopsis conchifer,Silvery John dory
SYMPHURUS DIOMEDIANUS,diomedeanus,Symphurus,Cynoglossidae,Pleuronectiformes,Actinopterygii,NA,NA,NA,NA,Symphurus diomedeanus,Spottedfin tonguefish
ALUTERUS SCHOEPFI,schoepfii,Aluterus,Monacanthidae,Tetraodontiformes,Actinopterygii,NA,NA,NA,NA,Aluterus schoepfii,Orange filefish
NEOBYTHITES GILLII,gilli,Neobythites,Ophidiidae,Ophidiiformes,Actinopterygii,NA,NA,NA,NA,Neobythites gilli,Twospot brotula
BATHYANTHIAS MEXICANA,mexicanus,Bathyanthias,Serranidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Bathyanthias mexicanus,Yellowtail bass
CENTROPRISTIS OCYURA,ocyurus,Centropristis,Serranidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Centropristis ocyurus,Bank sea bass
ALUTERUS HEUDELOTTI,heudelotii,Aluterus,Monacanthidae,Tetraodontiformes,Actinopterygii,NA,NA,NA,NA,Aluterus heudelotii,Dotterel filefish
HOPLUNNIS DIOMEDIANUS,diomediana,Hoplunnis,Nettastomatidae,Anguilliformes,Actinopterygii,NA,NA,NA,NA,Hoplunnis diomediana,Blacktail pikeconger
OTOPHIDIUM OMOSTIGMUM,omostigma,Otophidium,Ophidiidae,Ophidiiformes,Actinopterygii,NA,NA,NA,NA,Otophidium omostigma,Polka-dot cusk-eel
CHROMIS ENCHRYSURUS,enchrysura,Chromis,Pomacentridae,Perciformes,Actinopterygii,NA,NA,NA,NA,Chromis enchrysura,Yellowtail reeffish
CENTROPRISTIS STRIATUS,striata,Centropristis,Serranidae,Perciformes,Actinopterygii,NA,NA,NA,NA,Centropristis striata,Black seabass
STENOCIONOPS FURCATA,furcatus,Stenocionops,Majidae,Decapoda,Malacostraca,NA,NA,NA,NA,Stenocionops furcatus,furcate spider crab
STENOCIONOPS SPINIMANA,spinimanus,Stenocionops,Majidae,Decapoda,Malacostraca,NA,NA,NA,NA,Stenocionops spinimanus,prickly spider crab
ASTROPHYTON MURICATUS,muricatum,Astrophyton,Gorgonocephalidae,Phrynophiurida,Ophiuroidea,NA,NA,NA,NA,Astrophyton muricatum,giant basket star
Coryphaenoides pectoralis,pectoralis,Coryphaenoides,NA,NA,NA,NA,NA,NA,NA,Coryphaenoides pectoralis,NA
Chirona evermanni,evermanni,Chirona,NA,NA,NA,NA,NA,NA,NA,Chirona evermanni,NA
Ophiura sarsii,sarsii,Ophiura,NA,NA,NA,NA,NA,NA,NA,Ophiura sarsii,NA
Beringraja binoculata,binoculata,Beringraja,NA,NA,NA,NA,NA,NA,NA,Beringraja binoculata,NA
Hydroidolina,NA,Hydroidolina,NA,NA,NA,NA,NA,NA,NA,Hydroidolina,NA
Hirudinea,NA,Hirudinea,NA,NA,NA,NA,NA,NA,NA,Hirudinea,NA
Stylaster sp.,sp.,Stylaster,NA,NA,NA,NA,NA,NA,NA,Stylaster sp.,NA
Anthomastus sp.,sp.,Anthomastus,NA,NA,NA,NA,NA,NA,NA,Anthomastus sp.,NA
Placiphorella pacifica,pacifica,Placiphorella,NA,NA,NA,NA,NA,NA,NA,Placiphorella pacifica,NA
Solaster hypothrissus,hypothrissus,Solaster,NA,NA,NA,NA,NA,NA,NA,Solaster hypothrissus,NA
Hippasteria sp.,sp.,Hippasteria,NA,NA,NA,NA,NA,NA,NA,Hippasteria sp.,NA
Porella compressa,compressa,Porella,NA,NA,NA,NA,NA,NA,NA,Porella compressa,NA
Stenobrachius sp.,sp.,Stenobrachius,NA,NA,NA,NA,NA,NA,NA,Stenobrachius sp.,NA
Pycnogonida,NA,Pycnogonida,NA,NA,NA,NA,NA,NA,NA,Pycnogonida,NA
Ammodytes sp.,sp.,Ammodytes,NA,NA,NA,NA,NA,NA,NA,Ammodytes sp.,NA
Leptychaster arcticus,arcticus,Leptychaster,NA,NA,NA,NA,NA,NA,NA,Leptychaster arcticus,NA
Cladaster validus,validus,Cladaster,NA,NA,NA,NA,NA,NA,NA,Cladaster validus,NA
Eunoe sp.,sp.,Eunoe,NA,NA,NA,NA,NA,NA,NA,Eunoe sp.,NA
Solaster sp. A (Clark 1997),sp.,Solaster,NA,NA,NA,NA,NA,NA,NA,Solaster sp.,NA
Poromitra curilensis (=crassiceps),curilensis,Poromitra,NA,NA,NA,NA,NA,NA,NA,Poromitra curilensis,NA
Plicifusus sp.,sp.,Plicifusus,NA,NA,NA,NA,NA,NA,NA,Plicifusus sp.,NA
Cryptonatica russa,russa,Cryptonatica,NA,NA,NA,NA,NA,NA,NA,Cryptonatica russa,NA
Urticina sp.,sp.,Urticina,NA,NA,NA,NA,NA,NA,NA,Urticina sp.,NA
Ctenophora,NA,Ctenophora,NA,NA,NA,NA,NA,NA,NA,Ctenophora,NA
Molgula griffithsii,griffithsii,Molgula,NA,NA,NA,NA,NA,NA,NA,Molgula griffithsii,NA
GERYON QUINQUEDENS,quinquedens,Geryon,NA,NA,NA,NA,NA,NA,NA,Geryon quinquedens,NA
MACROURIDAE,NA,Macrouridae,NA,NA,NA,NA,NA,NA,NA,Macrouridae,NA
Benthoctopus,NA,Benthoctopus,NA,NA,NA,NA,NA,NA,NA,Benthoctopus,NA
Aphrodita,NA,Aphrodita,NA,NA,NA,NA,NA,NA,NA,Aphrodita,NA
Sebastes sp. (aleutianus / melanostictus),sp.,Sebastes,NA,NA,NA,NA,NA,NA,NA,Sebastes sp.,NA
Rajiformes,NA,Rajiformes,NA,NA,NA,NA,NA,NA,NA,Rajiformes,NA
unsorted shab,shab,Unsorted,NA,NA,NA,NA,NA,NA,NA,Unsorted shab,NA
Henricia,NA,Henricia,NA,NA,NA,NA,NA,NA,NA,Henricia,NA
Stomphia,NA,Stomphia,NA,NA,NA,NA,NA,NA,NA,Stomphia,NA
Strongylocentrotus,NA,Strongylocentrotus,NA,NA,NA,NA,NA,NA,NA,Strongylocentrotus,NA
Solaster,NA,Solaster,NA,NA,NA,NA,NA,NA,NA,Solaster,NA
Neptunea,NA,Neptunea,NA,NA,NA,NA,NA,NA,NA,Neptunea,NA
Pseudarchaster,NA,Pseudarchaster,NA,NA,NA,NA,NA,NA,NA,Pseudarchaster,NA
Crangon,NA,Crangon,NA,NA,NA,NA,NA,NA,NA,Crangon,NA
Mediaster,NA,Mediaster,NA,NA,NA,NA,NA,NA,NA,Mediaster,NA
Pteraster,NA,Pteraster,NA,NA,NA,NA,NA,NA,NA,Pteraster,NA
Sebastes,NA,Sebastes,NA,NA,NA,NA,NA,NA,NA,Sebastes,NA
Brisaster,NA,Brisaster,NA,NA,NA,NA,NA,NA,NA,Brisaster,NA
Raja,NA,Raja,NA,NA,NA,NA,NA,NA,NA,Raja,NA
Sebastes sp. (miniatus / crocotulus),sp.,Sebastes,NA,NA,NA,NA,NA,NA,NA,Sebastes sp.,NA
Chrysaora,NA,Chrysaora,NA,NA,NA,NA,NA,NA,NA,Chrysaora,NA
Urticina,NA,Urticina,NA,NA,NA,NA,NA,NA,NA,Urticina,NA
Aurelia,NA,Aurelia,NA,NA,NA,NA,NA,NA,NA,Aurelia,NA
Psolus squamatus,squamatus,Psolus,NA,NA,NA,NA,NA,NA,NA,Psolus squamatus,NA
Ceramaster,NA,Ceramaster,NA,NA,NA,NA,NA,NA,NA,Ceramaster,NA
Euspira lewisii,lewisii,Euspira,NA,NA,NA,NA,NA,NA,NA,Euspira lewisii,NA
Corallimorphus,NA,Corallimorphus,NA,NA,NA,NA,NA,NA,NA,Corallimorphus,NA
Halipteris,NA,Halipteris,NA,NA,NA,NA,NA,NA,NA,Halipteris,NA
Ophiurida,NA,Ophiurida,NA,NA,NA,NA,NA,NA,NA,Ophiurida,NA
Chrysaora fuscens,fuscens,Chrysaora,NA,NA,NA,NA,NA,NA,NA,Chrysaora fuscens,NA
SQUILLA NEGLECTA,neglecta,Squilla,NA,NA,NA,NA,NA,NA,NA,Squilla neglecta,NA
ENCOPE ABERRANS,aberrans,Encope,NA,NA,NA,NA,NA,NA,NA,Encope aberrans,NA
TAMOYA HAPLONEMA,haplonema,Tamoya,NA,NA,NA,NA,NA,NA,NA,Tamoya haplonema,NA
AEQUIPECTEN MUSCOSUS,muscosus,Aequipecten,NA,NA,NA,NA,NA,NA,NA,Aequipecten muscosus,NA
EQUETUS IWAMOTOI,iwamotoi,Equetus,NA,NA,NA,NA,NA,NA,NA,Equetus iwamotoi,NA
ASTROPECTEN CINGULATUS,cingulatus,Astropecten,NA,NA,NA,NA,NA,NA,NA,Astropecten cingulatus,NA
OPSANUS,NA,Opsanus,NA,NA,NA,NA,NA,NA,NA,Opsanus,NA
PITAR CORDATUS,cordatus,Pitar,NA,NA,NA,NA,NA,NA,NA,Pitar cordatus,NA
PAGURUS BULLISI,bullisi,Pagurus,NA,NA,NA,NA,NA,NA,NA,Pagurus bullisi,NA
PLESIONIKA LONGICAUDA,longicauda,Plesionika,NA,NA,NA,NA,NA,NA,NA,Plesionika longicauda,NA
RENILLA MULLERI,mulleri,Renilla,NA,NA,NA,NA,NA,NA,NA,Renilla mulleri,NA
CHIONE CLENCHII,clenchii,Chione,NA,NA,NA,NA,NA,NA,NA,Chione clenchii,NA
SPEOCARCINUS LOBATUS,lobatus,Speocarcinus,NA,NA,NA,NA,NA,NA,NA,Speocarcinus lobatus,NA
APLYSIA,NA,Aplysia,NA,NA,NA,NA,NA,NA,NA,Aplysia,NA
ROSSIA,NA,Rossia,NA,NA,NA,NA,NA,NA,NA,Rossia,NA
MUNIDA FORCEPS,forceps,Munida,NA,NA,NA,NA,NA,NA,NA,Munida forceps,NA
COLLODES ROBUSTUS,robustus,Collodes,NA,NA,NA,NA,NA,NA,NA,Collodes robustus,NA
TETHYASTER GRANDIS,grandis,Tethyaster,NA,NA,NA,NA,NA,NA,NA,Tethyaster grandis,NA
PARTHENOPE GRANULATA,granulata,Parthenope,NA,NA,NA,NA,NA,NA,NA,Parthenope granulata,NA
LUIDIA ALTERNATA,alternata,Luidia,NA,NA,NA,NA,NA,NA,NA,Luidia alternata,NA
OPHIOLEPIS ELEGANS,elegans,Ophiolepis,NA,NA,NA,NA,NA,NA,NA,Ophiolepis elegans,NA
MOLPADIA,NA,Molpadia,NA,NA,NA,NA,NA,NA,NA,Molpadia,NA
BOTHUS,NA,Bothus,NA,NA,NA,NA,NA,NA,NA,Bothus,NA
POLYCHAETA,NA,Polychaeta,NA,NA,NA,NA,NA,NA,NA,Polychaeta,NA
OPHIOTHRIX,NA,Ophiothrix,NA,NA,NA,NA,NA,NA,NA,Ophiothrix,NA
CONUS,NA,Conus,NA,NA,NA,NA,NA,NA,NA,Conus,NA
CALLIACTIS,NA,Calliactis,NA,NA,NA,NA,NA,NA,NA,Calliactis,NA
CLYPEASTER,NA,Clypeaster,NA,NA,NA,NA,NA,NA,NA,Clypeaster,NA
MURICANTHUS FULVESCENS,fulvescens,Muricanthus,NA,NA,NA,NA,NA,NA,NA,Muricanthus fulvescens,NA
APOGON AFFINIS,affinis,Apogon,NA,NA,NA,NA,NA,NA,NA,Apogon affinis,NA
TUNICATA,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,Tunicata,NA
HEMIPTERONOTUS NOVACULA,novacula,Hemipteronotus,NA,NA,NA,NA,NA,NA,NA,Hemipteronotus novacula,NA
ECHINASTER,NA,Echinaster,NA,NA,NA,NA,NA,NA,NA,Echinaster,NA
GONIASTER TESSELATUS,tesselatus,Goniaster,NA,NA,NA,NA,NA,NA,NA,Goniaster tesselatus,NA
STYLOCIDARIS AFFINIS,affinis,Stylocidaris,NA,NA,NA,NA,NA,NA,NA,Stylocidaris affinis,NA
DROMIDIA ANTILLENSIS,antillensis,Dromidia,NA,NA,NA,NA,NA,NA,NA,Dromidia antillensis,NA
ASTEROPORPA ANNULATA,annulata,Asteroporpa,NA,NA,NA,NA,NA,NA,NA,Asteroporpa annulata,NA
PORIFERENCOTH,NA,Poriferencoth,NA,NA,NA,NA,NA,NA,NA,Poriferencoth,NA
PORIFERBALL,NA,Poriferball,NA,NA,NA,NA,NA,NA,NA,Poriferball,NA
PORIFERFINBRA,NA,Poriferfinbra,NA,NA,NA,NA,NA,NA,NA,Poriferfinbra,NA
PECTEN RAVENELLI,ravenelli,Pecten,NA,NA,NA,NA,NA,NA,NA,Pecten ravenelli,NA
PORIFERVASTUB,NA,Porifervastub,NA,NA,NA,NA,NA,NA,NA,Porifervastub,NA
SICYONIA,NA,Sicyonia,NA,NA,NA,NA,NA,NA,NA,Sicyonia,NA
NICHOLSINA USTA,usta,Nicholsina,NA,NA,NA,NA,NA,NA,NA,Nicholsina usta,NA
LUIDIA,NA,Luidia,NA,NA,NA,NA,NA,NA,NA,Luidia,NA
PORTUNUS ORDWAYII,ordwayii,Portunus,NA,NA,NA,NA,NA,NA,NA,Portunus ordwayii,NA
HERMODICE CARUNCULATA,carunculata,Hermodice,NA,NA,NA,NA,NA,NA,NA,Hermodice carunculata,NA
ANTHENOIDES PEIRCEI,peircei,Anthenoides,NA,NA,NA,NA,NA,NA,NA,Anthenoides peircei,NA
OPHIDION,NA,Ophidion,NA,NA,NA,NA,NA,NA,NA,Ophidion,NA
